"Time (ms)","Recording (a.u.)"
4.223076632E2,4.845263320E-4
4.223284973E2,3.057780559E-4
4.223493314E2,3.040941665E-4
4.223701655E2,5.804969114E-4
4.223909997E2,5.893785274E-4
4.224118338E2,4.025961971E-6
4.224326679E2,-9.246213012E-4
4.224535020E2,-1.481448300E-3
4.224743361E2,-1.542363083E-3
4.224951703E2,-1.946947770E-3
4.225160044E2,-3.094151616E-3
4.225368385E2,-4.193620756E-3
4.225576726E2,-4.464223981E-3
4.225785068E2,-4.434528761E-3
4.225993409E2,-4.926727153E-3
4.226201750E2,-5.588658154E-3
4.226410091E2,-5.715073086E-3
4.226618433E2,-5.547971465E-3
4.226826774E2,-5.701613147E-3
4.227035115E2,-6.014711224E-3
4.227243456E2,-5.865319166E-3
4.227451797E2,-5.246052518E-3
4.227660139E2,-4.799526185E-3
4.227868480E2,-4.591241013E-3
4.228076821E2,-4.062285647E-3
4.228285162E2,-3.280094359E-3
4.228493504E2,-2.703969367E-3
4.228701845E2,-2.342365216E-3
4.228910186E2,-1.880777418E-3
4.229118527E2,-1.359245158E-3
4.229326868E2,-1.047325321E-3
4.229535210E2,-6.899312139E-4
4.229743551E2,3.687368007E-5
4.229951892E2,8.945817244E-4
4.230160233E2,1.354300766E-3
4.230368575E2,1.381619601E-3
4.230576916E2,1.475942088E-3
4.230785257E2,1.852428424E-3
4.230993598E2,2.342852298E-3
4.231201939E2,2.682663966E-3
4.231410281E2,3.040975891E-3
4.231618622E2,3.610689193E-3
4.231826963E2,3.941695206E-3
4.232035304E2,3.917440772E-3
4.232243646E2,4.040235654E-3
4.232451987E2,4.602544941E-3
4.232660328E2,5.071893334E-3
4.232868669E2,5.011017434E-3
4.233077010E2,5.118107423E-3
4.233285352E2,5.826196633E-3
4.233493693E2,6.523985416E-3
4.233702034E2,6.635042373E-3
4.233910375E2,6.417287514E-3
4.234118717E2,6.518977694E-3
4.234327058E2,7.041118108E-3
4.234535399E2,7.614481729E-3
4.234743740E2,8.012254722E-3
4.234952082E2,8.390534669E-3
4.235160423E2,8.888890967E-3
4.235368764E2,9.481655434E-3
4.235577105E2,1.005122997E-2
4.235785446E2,1.045278832E-2
4.235993788E2,1.077455096E-2
4.236202129E2,1.097187959E-2
4.236410470E2,1.107810810E-2
4.236618811E2,1.132818870E-2
4.236827153E2,1.149207074E-2
4.237035494E2,1.126260869E-2
4.237243835E2,1.083305664E-2
4.237452176E2,1.066730451E-2
4.237660517E2,1.072607562E-2
4.237868859E2,1.041164994E-2
4.238077200E2,9.668996558E-3
4.238285541E2,9.139135480E-3
4.238493882E2,9.012268856E-3
4.238702224E2,8.828204125E-3
4.238910565E2,8.443538100E-3
4.239118906E2,7.981352508E-3
4.239327247E2,7.459106855E-3
4.239535588E2,7.033423986E-3
4.239743930E2,6.929451600E-3
4.239952271E2,7.199347951E-3
4.240160612E2,7.441483904E-3
4.240368953E2,7.353678346E-3
4.240577295E2,7.206273731E-3
4.240785636E2,7.277724333E-3
4.240993977E2,7.533690892E-3
4.241202318E2,7.653161883E-3
4.241410659E2,7.568805479E-3
4.241619001E2,7.531546522E-3
4.241827342E2,7.642418146E-3
4.242035683E2,7.649498526E-3
4.242244024E2,7.229237817E-3
4.242452366E2,6.615751423E-3
4.242660707E2,6.149129011E-3
4.242869048E2,5.936031230E-3
4.243077389E2,5.859200843E-3
4.243285731E2,5.526605994E-3
4.243494072E2,4.961770959E-3
4.243702413E2,4.495871253E-3
4.243910754E2,4.148607142E-3
4.244119095E2,3.740678076E-3
4.244327437E2,3.254040843E-3
4.244535778E2,2.811078215E-3
4.244744119E2,2.465076279E-3
4.244952460E2,2.290285425E-3
4.245160802E2,2.261729445E-3
4.245369143E2,2.169947606E-3
4.245577484E2,1.988854958E-3
4.245785825E2,2.024997026E-3
4.245994166E2,2.381375292E-3
4.246202508E2,2.833640669E-3
4.246410849E2,3.394633764E-3
4.246619190E2,4.025002941E-3
4.246827531E2,4.520295188E-3
4.247035873E2,5.055033602E-3
4.247244214E2,5.803084001E-3
4.247452555E2,6.509476807E-3
4.247660896E2,7.026805542E-3
4.247869237E2,7.638501935E-3
4.248077579E2,8.519444615E-3
4.248285920E2,9.467757307E-3
4.248494261E2,1.023076475E-2
4.248702602E2,1.071772538E-2
4.248910944E2,1.112341788E-2
4.249119285E2,1.174927503E-2
4.249327626E2,1.250015572E-2
4.249535967E2,1.302859932E-2
4.249744308E2,1.339141931E-2
4.249952650E2,1.376863196E-2
4.250160991E2,1.394164190E-2
4.250369332E2,1.385520771E-2
4.250577673E2,1.377200149E-2
4.250786015E2,1.367279515E-2
4.250994356E2,1.338612475E-2
4.251202697E2,1.293796208E-2
4.251411038E2,1.243195869E-2
4.251619380E2,1.191212609E-2
4.251827721E2,1.140972413E-2
4.252036062E2,1.078362018E-2
4.252244403E2,9.763554670E-3
4.252452744E2,8.643614128E-3
4.252661086E2,8.019868284E-3
4.252869427E2,7.702035829E-3
4.253077768E2,7.144854870E-3
4.253286109E2,6.434983574E-3
4.253494451E2,6.026052870E-3
4.253702792E2,6.124032661E-3
4.253911133E2,6.350707263E-3
4.254119474E2,6.194689311E-3
4.254327815E2,5.865808576E-3
4.254536157E2,5.947475787E-3
4.254744498E2,6.506461650E-3
4.254952839E2,7.133054081E-3
4.255161180E2,7.562136278E-3
4.255369522E2,7.769300602E-3
4.255577863E2,7.990721613E-3
4.255786204E2,8.623614907E-3
4.255994545E2,9.377125651E-3
4.256202886E2,9.610911831E-3
4.256411228E2,9.428810328E-3
4.256619569E2,9.352738038E-3
4.256827910E2,9.364686906E-3
4.257036251E2,9.085295722E-3
4.257244593E2,8.749424480E-3
4.257452934E2,8.619477972E-3
4.257661275E2,8.339098655E-3
4.257869616E2,7.802522276E-3
4.258077957E2,7.314928342E-3
4.258286299E2,7.029023953E-3
4.258494640E2,6.680357270E-3
4.258702981E2,6.004162133E-3
4.258911322E2,5.180076696E-3
4.259119664E2,4.421519116E-3
4.259328005E2,3.834462725E-3
4.259536346E2,3.419318236E-3
4.259744687E2,2.933809068E-3
4.259953029E2,2.268428914E-3
4.260161370E2,1.617484959E-3
4.260369711E2,1.432863763E-3
4.260578052E2,1.854558126E-3
4.260786393E2,2.091018483E-3
4.260994735E2,1.600067131E-3
4.261203076E2,1.020866446E-3
4.261411417E2,1.199320192E-3
4.261619758E2,1.891837106E-3
4.261828100E2,2.020130865E-3
4.262036441E2,1.572224312E-3
4.262244782E2,1.522368286E-3
4.262453123E2,2.101668622E-3
4.262661464E2,2.643158659E-3
4.262869806E2,2.627152018E-3
4.263078147E2,2.417909447E-3
4.263286488E2,2.390062436E-3
4.263494829E2,2.226985991E-3
4.263703171E2,1.723612193E-3
4.263911512E2,1.261688536E-3
4.264119853E2,1.137422048E-3
4.264328194E2,8.622956229E-4
4.264536535E2,8.919709944E-5
4.264744877E2,-6.544120261E-4
4.264953218E2,-1.060946146E-3
4.265161559E2,-1.529319910E-3
4.265369900E2,-2.270316472E-3
4.265578242E2,-2.885052934E-3
4.265786583E2,-3.228332382E-3
4.265994924E2,-3.871199209E-3
4.266203265E2,-4.851445556E-3
4.266411607E2,-5.415622611E-3
4.266619948E2,-5.425745621E-3
4.266828289E2,-5.385860801E-3
4.267036630E2,-5.608567968E-3
4.267244971E2,-6.017986685E-3
4.267453313E2,-6.251630373E-3
4.267661654E2,-6.156544201E-3
4.267869995E2,-5.874566268E-3
4.268078336E2,-5.536281504E-3
4.268286678E2,-5.269378424E-3
4.268495019E2,-5.091119558E-3
4.268703360E2,-4.883251153E-3
4.268911701E2,-4.366790876E-3
4.269120042E2,-3.385972930E-3
4.269328384E2,-2.324562287E-3
4.269536725E2,-1.601921627E-3
4.269745066E2,-1.154554309E-3
4.269953407E2,-6.434987299E-4
4.270161749E2,9.955139831E-5
4.270370090E2,9.597319877E-4
4.270578431E2,1.717075240E-3
4.270786772E2,2.183364704E-3
4.270995113E2,2.427808475E-3
4.271203455E2,2.819460817E-3
4.271411796E2,3.614913672E-3
4.271620137E2,4.460728262E-3
4.271828478E2,4.744012840E-3
4.272036820E2,4.561376758E-3
4.272245161E2,4.611379933E-3
4.272453502E2,5.018385127E-3
4.272661843E2,5.162789952E-3
4.272870184E2,4.788469523E-3
4.273078526E2,4.340234213E-3
4.273286867E2,4.063412547E-3
4.273495208E2,3.692127997E-3
4.273703549E2,3.187351860E-3
4.273911891E2,2.770402236E-3
4.274120232E2,2.462253440E-3
4.274328573E2,2.182546537E-3
4.274536914E2,1.761358231E-3
4.274745256E2,1.254250295E-3
4.274953597E2,9.922129102E-4
4.275161938E2,9.658041527E-4
4.275370279E2,1.008867752E-3
4.275578620E2,1.021618722E-3
4.275786962E2,8.905662689E-4
4.275995303E2,6.600022316E-4
4.276203644E2,5.674873828E-4
4.276411985E2,7.532868767E-4
4.276620327E2,9.425162571E-4
4.276828668E2,8.201566525E-4
4.277037009E2,4.088337882E-4
4.277245350E2,-4.744069884E-5
4.277453691E2,-2.041383705E-4
4.277662033E2,-9.001762373E-5
4.277870374E2,-2.485184232E-4
4.278078715E2,-8.871931932E-4
4.278287056E2,-1.574383932E-3
4.278495398E2,-1.930933329E-3
4.278703739E2,-2.056751633E-3
4.278912080E2,-2.290515229E-3
4.279120421E2,-2.658040728E-3
4.279328762E2,-3.136540297E-3
4.279537104E2,-3.865834093E-3
4.279745445E2,-4.478870891E-3
4.279953786E2,-4.689287394E-3
4.280162127E2,-4.862233065E-3
4.280370469E2,-5.271063186E-3
4.280578810E2,-5.665295757E-3
4.280787151E2,-5.570611916E-3
4.280995492E2,-5.100072362E-3
4.281203833E2,-4.781448282E-3
4.281412175E2,-4.772403277E-3
4.281620516E2,-4.947106354E-3
4.281828857E2,-4.998316988E-3
4.282037198E2,-4.607778043E-3
4.282245540E2,-3.998935688E-3
4.282453881E2,-3.796153236E-3
4.282662222E2,-4.065086134E-3
4.282870563E2,-4.147550091E-3
4.283078905E2,-3.695916384E-3
4.283287246E2,-3.215618199E-3
4.283495587E2,-3.193201264E-3
4.283703928E2,-3.370610066E-3
4.283912269E2,-3.376463661E-3
4.284120611E2,-3.211487085E-3
4.284328952E2,-3.129013348E-3
4.284537293E2,-3.381652292E-3
4.284745634E2,-3.795118537E-3
4.284953976E2,-4.061113112E-3
4.285162317E2,-4.175014328E-3
4.285370658E2,-4.300476983E-3
4.285578999E2,-4.618907813E-3
4.285787340E2,-5.018501543E-3
4.285995682E2,-5.189616233E-3
4.286204023E2,-5.187206902E-3
4.286412364E2,-5.291504785E-3
4.286620705E2,-5.500060506E-3
4.286829047E2,-5.388330203E-3
4.287037388E2,-4.882679321E-3
4.287245729E2,-4.721802659E-3
4.287454070E2,-5.067254417E-3
4.287662411E2,-5.084739998E-3
4.287870753E2,-4.465308972E-3
4.288079094E2,-3.842870239E-3
4.288287435E2,-3.729825141E-3
4.288495776E2,-3.887634724E-3
4.288704118E2,-3.843503771E-3
4.288912459E2,-3.607158549E-3
4.289120800E2,-3.500720719E-3
4.289329141E2,-3.547928529E-3
4.289537482E2,-3.558650613E-3
4.289745824E2,-3.466172144E-3
4.289954165E2,-3.348338883E-3
4.290162506E2,-3.160890192E-3
4.290370847E2,-2.872332232E-3
4.290579189E2,-2.906382782E-3
4.290787530E2,-3.252605908E-3
4.290995871E2,-3.221891122E-3
4.291204212E2,-2.786010969E-3
4.291412554E2,-2.716802526E-3
4.291620895E2,-3.287584055E-3
4.291829236E2,-3.742054570E-3
4.292037577E2,-3.710840130E-3
4.292245918E2,-3.689737059E-3
4.292454260E2,-3.923462238E-3
4.292662601E2,-4.240565468E-3
4.292870942E2,-4.487584345E-3
4.293079283E2,-4.727186635E-3
4.293287625E2,-4.966316279E-3
4.293495966E2,-5.140422843E-3
4.293704307E2,-5.396135151E-3
4.293912648E2,-5.805843510E-3
4.294120989E2,-6.224439014E-3
4.294329331E2,-6.511784624E-3
4.294537672E2,-6.652093958E-3
4.294746013E2,-6.648951210E-3
4.294954354E2,-6.496706046E-3
4.295162696E2,-6.290276535E-3
4.295371037E2,-6.230405997E-3
4.295579378E2,-6.371063180E-3
4.295787719E2,-6.362304557E-3
4.295996060E2,-6.008691620E-3
4.296204402E2,-5.773634650E-3
4.296412743E2,-6.040653214E-3
4.296621084E2,-6.317665800E-3
4.296829425E2,-5.981110036E-3
4.297037767E2,-5.414647982E-3
4.297246108E2,-5.493010860E-3
4.297454449E2,-6.322716363E-3
4.297662790E2,-7.108576130E-3
4.297871131E2,-7.224580273E-3
4.298079473E2,-7.063089870E-3
4.298287814E2,-7.414052263E-3
4.298496155E2,-8.206367493E-3
4.298704496E2,-8.721984923E-3
4.298912838E2,-8.865742013E-3
4.299121179E2,-9.078430943E-3
4.299329520E2,-9.464851581E-3
4.299537861E2,-9.884605184E-3
4.299746203E2,-1.038691960E-2
4.299954544E2,-1.094037760E-2
4.300162885E2,-1.129627042E-2
4.300371226E2,-1.145338267E-2
4.300579567E2,-1.151056960E-2
4.300787909E2,-1.142338011E-2
4.300996250E2,-1.120971888E-2
4.301204591E2,-1.100003161E-2
4.301412932E2,-1.070686802E-2
4.301621274E2,-1.003865991E-2
4.301829615E2,-9.222697467E-3
4.302037956E2,-8.640117012E-3
4.302246297E2,-8.173493668E-3
4.302454638E2,-7.636928000E-3
4.302662980E2,-7.036815397E-3
4.302871321E2,-6.564822514E-3
4.303079662E2,-6.356838159E-3
4.303288003E2,-6.264575757E-3
4.303496345E2,-6.050327793E-3
4.303704686E2,-5.627252162E-3
4.303913027E2,-5.288399756E-3
4.304121368E2,-5.387892481E-3
4.304329709E2,-5.787402391E-3
4.304538051E2,-6.046087947E-3
4.304746392E2,-6.075783633E-3
4.304954733E2,-6.303553469E-3
4.305163074E2,-6.928464398E-3
4.305371416E2,-7.496773265E-3
4.305579757E2,-7.489461452E-3
4.305788098E2,-7.018154487E-3
4.305996439E2,-6.721533835E-3
4.306204780E2,-6.818804424E-3
4.306413122E2,-6.823042408E-3
4.306621463E2,-6.379013881E-3
4.306829804E2,-5.776584148E-3
4.307038145E2,-5.482768640E-3
4.307246487E2,-5.343930796E-3
4.307454828E2,-4.752077162E-3
4.307663169E2,-3.632229520E-3
4.307871510E2,-2.623365959E-3
4.308079852E2,-2.159683034E-3
4.308288193E2,-1.769487862E-3
4.308496534E2,-7.691741339E-4
4.308704875E2,5.436394131E-4
4.308913216E2,1.369087026E-3
4.309121558E2,1.786360284E-3
4.309329899E2,2.581607085E-3
4.309538240E2,3.908718936E-3
4.309746581E2,4.952045158E-3
4.309954923E2,5.293419119E-3
4.310163264E2,5.590885878E-3
4.310371605E2,6.337507628E-3
4.310579946E2,7.163890637E-3
4.310788287E2,7.526630536E-3
4.310996629E2,7.583274040E-3
4.311204970E2,7.764128502E-3
4.311413311E2,7.852521725E-3
4.311621652E2,7.619464770E-3
4.311829994E2,7.283819374E-3
4.312038335E2,7.078074850E-3
4.312246676E2,6.938579492E-3
4.312455017E2,6.500118412E-3
4.312663358E2,5.698140711E-3
4.312871700E2,5.019368604E-3
4.313080041E2,4.730600864E-3
4.313288382E2,4.365637898E-3
4.313496723E2,3.579915036E-3
4.313705065E2,2.839012071E-3
4.313913406E2,2.479061252E-3
4.314121747E2,2.030471340E-3
4.314330088E2,1.306296093E-3
4.314538429E2,7.708620396E-4
4.314746771E2,4.300167493E-4
4.314955112E2,-8.769510896E-5
4.315163453E2,-6.204005331E-4
4.315371794E2,-7.018835749E-4
4.315580136E2,-5.602292949E-4
4.315788477E2,-7.118215435E-4
4.315996818E2,-1.072966494E-3
4.316205159E2,-1.310269115E-3
4.316413501E2,-1.212306437E-3
4.316621842E2,-1.180507708E-3
4.316830183E2,-1.551138703E-3
4.317038524E2,-1.886805985E-3
4.317246865E2,-2.045531757E-3
4.317455207E2,-2.307160990E-3
4.317663548E2,-2.827509772E-3
4.317871889E2,-3.229696769E-3
4.318080230E2,-3.204327077E-3
4.318288572E2,-3.274606308E-3
4.318496913E2,-3.766633570E-3
4.318705254E2,-4.480390344E-3
4.318913595E2,-5.128855817E-3
4.319121936E2,-5.636635236E-3
4.319330278E2,-6.303337403E-3
4.319538619E2,-7.225224283E-3
4.319746960E2,-8.203692734E-3
4.319955301E2,-9.276745841E-3
4.320163643E2,-1.054201275E-2
4.320371984E2,-1.161047630E-2
4.320580325E2,-1.213765424E-2
4.320788666E2,-1.248750649E-2
4.320997007E2,-1.311486214E-2
4.321205349E2,-1.374989748E-2
4.321413690E2,-1.392684784E-2
4.321622031E2,-1.378310565E-2
4.321830372E2,-1.349974610E-2
4.322038714E2,-1.303146966E-2
4.322247055E2,-1.244384144E-2
4.322455396E2,-1.193758380E-2
4.322663737E2,-1.164257713E-2
4.322872078E2,-1.126239263E-2
4.323080420E2,-1.053585298E-2
4.323288761E2,-9.764902294E-3
4.323497102E2,-9.430930018E-3
4.323705443E2,-9.383867495E-3
4.323913785E2,-8.949054405E-3
4.324122126E2,-8.080060594E-3
4.324330467E2,-7.307289168E-3
4.324538808E2,-6.880749483E-3
4.324747150E2,-6.557639223E-3
4.324955491E2,-6.096018478E-3
4.325163832E2,-5.764446221E-3
4.325372173E2,-5.697598681E-3
4.325580514E2,-5.623504519E-3
4.325788856E2,-5.410194397E-3
4.325997197E2,-5.084530916E-3
4.326205538E2,-4.742803983E-3
4.326413879E2,-4.357073456E-3
4.326622221E2,-3.893973771E-3
4.326830562E2,-3.426564392E-3
4.327038903E2,-2.905284055E-3
4.327247244E2,-2.351778094E-3
4.327455585E2,-1.837261487E-3
4.327663927E2,-1.347222133E-3
4.327872268E2,-7.928034756E-4
4.328080609E2,-2.620999585E-4
4.328288950E2,1.236061216E-4
4.328497292E2,6.707782159E-4
4.328705633E2,1.573326415E-3
4.328913974E2,2.613862744E-3
4.329122315E2,3.476784099E-3
4.329330656E2,4.054886755E-3
4.329538998E2,4.645804409E-3
4.329747339E2,5.553361028E-3
4.329955680E2,6.617038511E-3
4.330164021E2,7.479157764E-3
4.330372363E2,8.163833991E-3
4.330580704E2,8.938327432E-3
4.330789045E2,9.861286730E-3
4.330997386E2,1.071538031E-2
4.331205727E2,1.139381342E-2
4.331414069E2,1.206177101E-2
4.331622410E2,1.274700463E-2
4.331830751E2,1.331255212E-2
4.332039092E2,1.369502582E-2
4.332247434E2,1.399368420E-2
4.332455775E2,1.425137371E-2
4.332664116E2,1.437032223E-2
4.332872457E2,1.442032401E-2
4.333080799E2,1.459035277E-2
4.333289140E2,1.476723514E-2
4.333497481E2,1.474332996E-2
4.333705822E2,1.468185987E-2
4.333914163E2,1.448705234E-2
4.334122505E2,1.400815509E-2
4.334330846E2,1.371607557E-2
4.334539187E2,1.385258324E-2
4.334747528E2,1.399849635E-2
4.334955870E2,1.368013490E-2
4.335164211E2,1.311790571E-2
4.335372552E2,1.279138774E-2
4.335580893E2,1.276116446E-2
4.335789234E2,1.288400218E-2
4.335997576E2,1.279425062E-2
4.336205917E2,1.231914386E-2
4.336414258E2,1.180461608E-2
4.336622599E2,1.163073815E-2
4.336830941E2,1.170543954E-2
4.337039282E2,1.160004176E-2
4.337247623E2,1.122361608E-2
4.337455964E2,1.069491357E-2
4.337664305E2,1.010444015E-2
4.337872647E2,9.619733319E-3
4.338080988E2,9.215120226E-3
4.338289329E2,8.765391074E-3
4.338497670E2,8.143780753E-3
4.338706012E2,7.258892059E-3
4.338914353E2,6.341270171E-3
4.339122694E2,5.563609302E-3
4.339331035E2,4.820904694E-3
4.339539376E2,3.887487575E-3
4.339747718E2,2.584353555E-3
4.339956059E2,1.244417625E-3
4.340164400E2,3.549389658E-4
4.340372741E2,-1.700860157E-4
4.340581083E2,-9.145166841E-4
4.340789424E2,-2.039269079E-3
4.340997765E2,-2.872081008E-3
4.341206106E2,-3.167694202E-3
4.341414448E2,-3.599684685E-3
4.341622789E2,-4.498329479E-3
4.341831130E2,-5.219467916E-3
4.342039471E2,-5.223531276E-3
4.342247812E2,-4.989379086E-3
4.342456154E2,-5.161996931E-3
4.342664495E2,-5.542041734E-3
4.342872836E2,-5.636279006E-3
4.343081177E2,-5.605561659E-3
4.343289519E2,-5.750161596E-3
4.343497860E2,-5.779687781E-3
4.343706201E2,-5.461718421E-3
4.343914542E2,-5.228440277E-3
4.344122883E2,-5.447499920E-3
4.344331225E2,-5.633536726E-3
4.344539566E2,-5.349947140E-3
4.344747907E2,-5.002400838E-3
4.344956248E2,-4.922458902E-3
4.345164590E2,-4.955545068E-3
4.345372931E2,-4.905418493E-3
4.345581272E2,-4.785613157E-3
4.345789613E2,-4.733407870E-3
4.345997954E2,-4.628623370E-3
4.346206296E2,-4.319283646E-3
4.346414637E2,-3.998681903E-3
4.346622978E2,-3.868005238E-3
4.346831319E2,-3.797465935E-3
4.347039661E2,-3.544916864E-3
4.347248002E2,-3.131031990E-3
4.347456343E2,-2.759125317E-3
4.347664684E2,-2.438820666E-3
4.347873025E2,-2.150499262E-3
4.348081367E2,-1.985304290E-3
4.348289708E2,-1.717825420E-3
4.348498049E2,-1.124209375E-3
4.348706390E2,-3.631337313E-4
4.348914732E2,3.290214227E-4
4.349123073E2,8.673939155E-4
4.349331414E2,1.511007315E-3
4.349539755E2,2.419394441E-3
4.349748097E2,3.295629984E-3
4.349956438E2,3.928414546E-3
4.350164779E2,4.641718697E-3
4.350373120E2,5.859131925E-3
4.350581461E2,7.167292759E-3
4.350789803E2,7.890099660E-3
4.350998144E2,8.296458051E-3
4.351206485E2,9.144224226E-3
4.351414826E2,1.047371328E-2
4.351623168E2,1.149807312E-2
4.351831509E2,1.194382831E-2
4.352039850E2,1.237874757E-2
4.352248191E2,1.299912110E-2
4.352456532E2,1.348218601E-2
4.352664874E2,1.368660759E-2
4.352873215E2,1.376816630E-2
4.353081556E2,1.381988637E-2
4.353289897E2,1.378988102E-2
4.353498239E2,1.379238069E-2
4.353706580E2,1.377591863E-2
4.353914921E2,1.351831760E-2
4.354123262E2,1.327835862E-2
4.354331603E2,1.322130580E-2
4.354539945E2,1.309811603E-2
4.354748286E2,1.293963008E-2
4.354956627E2,1.305015292E-2
4.355164968E2,1.350296661E-2
4.355373310E2,1.383003965E-2
4.355581651E2,1.376309060E-2
4.355789992E2,1.381449215E-2
4.355998333E2,1.431286149E-2
4.356206674E2,1.499106735E-2
4.356415016E2,1.552063599E-2
4.356623357E2,1.587465405E-2
4.356831698E2,1.628834754E-2
4.357040039E2,1.683475822E-2
4.357248381E2,1.739773899E-2
4.357456722E2,1.783573255E-2
4.357665063E2,1.799458079E-2
4.357873404E2,1.788106374E-2
4.358081746E2,1.760990731E-2
4.358290087E2,1.724319905E-2
4.358498428E2,1.670911349E-2
4.358706769E2,1.592607051E-2
4.358915110E2,1.503167395E-2
4.359123452E2,1.416446920E-2
4.359331793E2,1.330019254E-2
4.359540134E2,1.227928139E-2
4.359748475E2,1.101192273E-2
4.359956817E2,9.646690451E-3
4.360165158E2,8.295116946E-3
4.360373499E2,6.993363146E-3
4.360581840E2,5.764585920E-3
4.360790181E2,4.703301936E-3
4.360998523E2,3.877833020E-3
4.361206864E2,3.076773603E-3
4.361415205E2,2.164249774E-3
4.361623546E2,1.265992178E-3
4.361831888E2,6.244211691E-4
4.362040229E2,2.017827064E-4
4.362248570E2,-2.733086585E-4
4.362456911E2,-6.133427378E-4
4.362665252E2,-6.926599890E-4
4.362873594E2,-9.134414722E-4
4.363081935E2,-1.407975098E-3
4.363290276E2,-1.775558805E-3
4.363498617E2,-1.823577564E-3
4.363706959E2,-1.959553454E-3
4.363915300E2,-2.528857905E-3
4.364123641E2,-3.298629075E-3
4.364331982E2,-3.900812007E-3
4.364540323E2,-4.354585893E-3
4.364748665E2,-4.876264371E-3
4.364957006E2,-5.546038505E-3
4.365165347E2,-6.282661110E-3
4.365373688E2,-7.011524402E-3
4.365582030E2,-7.774800062E-3
4.365790371E2,-8.486156352E-3
4.365998712E2,-8.984811604E-3
4.366207053E2,-9.426299483E-3
4.366415395E2,-9.949350730E-3
4.366623736E2,-1.032590494E-2
4.366832077E2,-1.046551019E-2
4.367040418E2,-1.047982834E-2
4.367248759E2,-1.047334541E-2
4.367457101E2,-1.052414440E-2
4.367665442E2,-1.054329425E-2
4.367873783E2,-1.051807776E-2
4.368082124E2,-1.042745356E-2
4.368290466E2,-1.006915327E-2
4.368498807E2,-9.437087923E-3
4.368707148E2,-8.825551718E-3
4.368915489E2,-8.411844261E-3
4.369123830E2,-7.934026420E-3
4.369332172E2,-7.181257941E-3
4.369540513E2,-6.431205198E-3
4.369748854E2,-5.871293135E-3
4.369957195E2,-5.204030313E-3
4.370165537E2,-4.276109859E-3
4.370373878E2,-3.382758703E-3
4.370582219E2,-2.762700431E-3
4.370790560E2,-2.362784464E-3
4.370998901E2,-1.867828658E-3
4.371207243E2,-1.079406589E-3
4.371415584E2,-3.895715345E-4
4.371623925E2,-6.244084216E-5
4.371832266E2,2.098382829E-4
4.372040608E2,5.967899924E-4
4.372248949E2,1.023824560E-3
4.372457290E2,1.320082461E-3
4.372665631E2,1.312209992E-3
4.372873972E2,1.009996980E-3
4.373082314E2,5.510282936E-4
4.373290655E2,3.200301435E-4
4.373498996E2,4.112214374E-4
4.373707337E2,3.492760006E-4
4.373915679E2,3.123935312E-5
4.374124020E2,-1.770919189E-4
4.374332361E2,-1.161912369E-4
4.374540702E2,-4.474446905E-5
4.374749044E2,-2.105681051E-4
